quarter,source_file,respondent_id,_id,ID,GU_code,GU_label,resi_y,resi_m,q1_code,q2_code,q3_code,q3_1_1_code,q3_1_1_label,q3_1_2_code,q3_1_2_label,q3_1_3_code,q3_1_3_label,q4_code,q4_label,q5_1_code,q5_2_code,q5_3_code,q5_4_code,q5_5_code,q6_code,q6_label,q7_code,q8_code,q8_label,q9_code,q9_label,q10_code,q10_label,q11_1_code,q11_1_label,q11_2_code,q11_2_label,q12_code,q12_label,q13_code,q13_label,q13_1_code,q13_1_label,q13_2,q14_code,q14_label,q15_code,q15_label,q16_code,q16_label,q17_code,q17_label,q18_code,q18_label,q19_code,q19_label,q20_code,q20_label,DM1_code,DM1_label,DM2,DM3_code,DM3_label,DM4_code,DM4_label,DM5,DM6_code,DM6_label,DM7_code,DM7_label,DM8,DM9_1_code,DM9_1_label,DM9_2_code,DM9_2_label,DM10_code,DM10_label,DM11_code,DM11_label,DM12_code,DM12_label,DM13_code,DM13_label,DM14_code,DM14_label,DM15_code,DM15_label,wg,ws,q5_3_label,q5_5_label,q7_label,q9_1_code,q9_1_label,q9_2_code,q9_2_label,q3_3_1,q3_3_2,q3_3_3,q3_3_4,q3_3_5,q3_3_6,q3_3_7,q3_3_8,q3_3_9,q3_3_10,q3_3_11,q3_3_12,q3_3_13,q3_3_14,q3_3_15,q3_3_16,q9_4,q9_5_code,q9_5_label,q3_label,q5_2_label,q5_4_label,q5_1_label,q1_label,q2_label,q21_op,q10_op,DM9_3_code,DM9_3_label,DM9_4_code,DM9_4_label,q14_op,DM12_op,q16_op,q15_op,q9_2_op,q3_3_16_op,q17_op,q6_op,q9_5_op
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,68,(공개용) 2024년 3분기 패널조사 데이터(가중치)-68,68,2,권선구,1.0,10.0,4.0,5.0,5.0,1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,5.0,5.0,5.0,5.0,1.0,복지,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",3.0,여름 휴가를 가지 않을 계획이다,3.0,여유 시간이 부족해서,1.0,수원 화성 및 화성행궁 방문,4.0,"호캉스, 에캉스 등 숙소에서 휴식",3.0,비슷할 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,1.0,전통시장,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,1,남자,35,2.0,기혼(배우자 있음),4.0,대학원,3.0,1.0,맞벌이,1.0,있음,1.0,1.0,영아(0-2세),,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,7.0,500만원 이상 ~600만원 미만,1.0,아파트,2.0,전세(월세없음),233.75,0.41040000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,69,(공개용) 2024년 3분기 패널조사 데이터(가중치)-69,69,1,장안구,20.0,4.0,5.0,5.0,5.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",4.0,추진력 있고 강단 있게 일하는 것 같아서,5.0,"정부, 경기도, 타지자체와의 협력을 잘하는 것 같아서",1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",5.0,6.0,5.0,5.0,6.0,5.0,주거,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",1.0,이미 다녀왔다,,,2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",2.0,조금 좋아질 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,2.0,대형마트,2.0,"집에서 방문객(가족, 친지 등) 응대",5.0,먹거리 안전 강화(원산지 점검 등),2.0,조금 필요하다,2.0,약간 도움이 된다,6.0,안전·교통 분야,1,남자,55,2.0,기혼(배우자 있음),1.0,고졸이하,4.0,1.0,맞벌이,1.0,있음,0.0,6.0,대학교,,,1.0,일을 하였음,1.0,상용직 임금근로자,8.0,장치·기계 조작 및 조립 종사자,9.0,700만원 이상,1.0,아파트,1.0,자기집,1022.33,1.795,,,,1.0,국내,2.0,가족,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,소중한 사람과 함께 보내는 시간,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,70,(공개용) 2024년 3분기 패널조사 데이터(가중치)-70,70,2,권선구,0.0,8.0,5.0,6.0,6.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",8.0,열심히 일하는 것 같아서,7.0,무언가 계획을 갖고 일하는 느낌이어서,4.0,"별로 기대하지 않았고, 역시 잘 못한다",6.0,4.0,4.0,4.0,5.0,1.0,복지,4.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",3.0,여름 휴가를 가지 않을 계획이다,1.0,비용 부담 때문에,4.0,"호캉스, 에캉스 등 숙소에서 휴식",8.0,맛집탐방,3.0,비슷할 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,1.0,전통시장,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,2.0,약간 도움이 된다,5.0,사회복지 분야,2,여자,54,1.0,미혼,4.0,대학원,2.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,4.0,특수고용 종사자,4.0,서비스 종사자,2.0,100만원 미만,1.0,아파트,2.0,전세(월세없음),601.92,1.0568,보통이다,,보통이다,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,보통이다,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,71,(공개용) 2024년 3분기 패널조사 데이터(가중치)-71,71,4,영통구,10.0,5.0,4.0,5.0,5.0,8.0,열심히 일하는 것 같아서,7.0,무언가 계획을 갖고 일하는 느낌이어서,6.0,평소 태도나 행동 등에서 신뢰감이 느껴져서,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",6.0,5.0,5.0,6.0,5.0,4.0,기업 유치 및 일자리,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",3.0,여름 휴가를 가지 않을 계획이다,1.0,비용 부담 때문에,3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",5.0,"아웃도어 활동(걷기, 등산 등)",4.0,조금 나빠질 것이다,3.0,줄어들 것이다,2.0,10-20만원,30.0,2.0,명절 선물비,1.0,전통시장,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,1.0,매우 도움이 된다,5.0,사회복지 분야,2,여자,30,1.0,미혼,3.0,대학교(4년제 이상),4.0,1.0,맞벌이,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,8.0,600만원 이상 ~700만원 미만,1.0,아파트,1.0,자기집,216.81,0.38070000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,72,(공개용) 2024년 3분기 패널조사 데이터(가중치)-72,72,2,권선구,28.0,1.0,6.0,4.0,4.0,,,,,,,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",4.0,4.0,4.0,4.0,4.0,3.0,산업 및 경제,4.0,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",3.0,여름 휴가를 가지 않을 계획이다,4.0,휴가를 사용하려니 눈치가 보여서,3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",4.0,"호캉스, 에캉스 등 숙소에서 휴식",5.0,많이 나빠질 것이다,2.0,비슷할 것이다,,,,2.0,명절 선물비,6.0,산지직거래,1.0,"고향(가족, 친지) 방문",2.0,소비심리 회복,2.0,조금 필요하다,4.0,별로 도움이 되지 않는다,2.0,녹지·환경 분야,2,여자,29,1.0,미혼,1.0,고졸이하,4.0,2.0,비맞벌이,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,7.0,기능원 및 관련 기능 종사자,9.0,700만원 이상,3.0,연립·다세대 주택,2.0,전세(월세없음),211.0,0.3705,보통이다,보통이다,보통이다,,,,,,,,,,,,,,,,,,,,,,,,보통이다,보통이다,보통이다,보통이다,,보통이다,ㅅ,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,73,(공개용) 2024년 3분기 패널조사 데이터(가중치)-73,73,2,권선구,10.0,1.0,5.0,5.0,6.0,4.0,추진력 있고 강단 있게 일하는 것 같아서,7.0,무언가 계획을 갖고 일하는 느낌이어서,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,5.0,5.0,5.0,5.0,9.0,환경 및 기후변화,6.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",2.0,여름 휴가를 다녀올 계획이다,,,1.0,수원 화성 및 화성행궁 방문,4.0,"호캉스, 에캉스 등 숙소에서 휴식",4.0,조금 나빠질 것이다,1.0,늘어날 것이다,2.0,10-20만원,50.0,1.0,제사 상차림비,3.0,슈퍼마켓,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,2.0,약간 도움이 된다,5.0,사회복지 분야,2,여자,45,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),3.0,2.0,비맞벌이,1.0,있음,1.0,3.0,초등학교,,,3.0,일을 하지 않았음,,,11.0,주부,5.0,300만원 이상 ~400만원 미만,1.0,아파트,1.0,자기집,535.2,0.9397000000000001,,,,1.0,국내,2.0,가족,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,소중한 사람과 함께 보내는 시간,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,74,(공개용) 2024년 3분기 패널조사 데이터(가중치)-74,74,1,장안구,21.0,8.0,4.0,5.0,3.0,,,,,,,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",3.0,3.0,3.0,3.0,3.0,9.0,환경 및 기후변화,3.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",3.0,여름 휴가를 가지 않을 계획이다,1.0,비용 부담 때문에,3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",4.0,조금 나빠질 것이다,1.0,늘어날 것이다,1.0,10만원 미만,30.0,1.0,제사 상차림비,5.0,온라인 쇼핑몰,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,3.0,보통이다,5.0,사회복지 분야,2,여자,68,3.0,이혼,4.0,대학원,1.0,3.0,비해당,2.0,없음,,,,,,3.0,일을 하지 않았음,,,11.0,주부,1.0,소득 없음,1.0,아파트,1.0,자기집,4162.17,7.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,75,(공개용) 2024년 3분기 패널조사 데이터(가중치)-75,75,4,영통구,15.0,0.0,4.0,4.0,4.0,,,,,,,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,5.0,5.0,3.0,5.0,1.0,복지,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",1.0,이미 다녀왔다,,,4.0,"호캉스, 에캉스 등 숙소에서 휴식",8.0,맛집탐방,2.0,조금 좋아질 것이다,1.0,늘어날 것이다,1.0,10만원 미만,30.0,3.0,가족 및 친․인척 용돈,5.0,온라인 쇼핑몰,1.0,"고향(가족, 친지) 방문",2.0,소비심리 회복,1.0,매우 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,2,여자,56,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),3.0,1.0,맞벌이,1.0,있음,2.0,7.0,기타(비재학 등),,,2.0,휴가 및 일시 휴직,,,2.0,전문가 및 관련 종사자,5.0,300만원 이상 ~400만원 미만,1.0,아파트,2.0,전세(월세없음),545.92,0.9585,,,,1.0,국내,2.0,가족,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,스트레스 해소,보통이다,,,,보통이다,보통이다,"전통시장확대 물가인하,교통비등인하조정 등",,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,76,(공개용) 2024년 3분기 패널조사 데이터(가중치)-76,76,1,장안구,3.0,5.0,4.0,4.0,5.0,1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,4.0,추진력 있고 강단 있게 일하는 것 같아서,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,4.0,4.0,5.0,5.0,1.0,복지,4.0,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",2.0,여름 휴가를 다녀올 계획이다,,,2.0,"지역 축제 참여(수원화성문화제, 수원재즈페스티벌 등)",3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",2.0,조금 좋아질 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,5.0,온라인 쇼핑몰,4.0,국내여행,2.0,소비심리 회복,2.0,조금 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,1,남자,42,1.0,미혼,1.0,고졸이하,1.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,7.0,기능원 및 관련 기능 종사자,5.0,300만원 이상 ~400만원 미만,3.0,연립·다세대 주택,3.0,보증금 있는 월세,393.96,0.6917,보통이다,,보통이다,1.0,국내,3.0,친구,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,휴식과 재충천,,보통이다,,,보통이다,보통이다,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,77,(공개용) 2024년 3분기 패널조사 데이터(가중치)-77,77,4,영통구,6.0,7.0,5.0,5.0,6.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",4.0,추진력 있고 강단 있게 일하는 것 같아서,7.0,무언가 계획을 갖고 일하는 느낌이어서,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,5.0,6.0,5.0,6.0,9.0,환경 및 기후변화,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",2.0,여름 휴가를 다녀올 계획이다,,,4.0,"호캉스, 에캉스 등 숙소에서 휴식",8.0,맛집탐방,4.0,조금 나빠질 것이다,3.0,줄어들 것이다,4.0,30-40만원,30.0,2.0,명절 선물비,2.0,대형마트,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,2,여자,36,2.0,기혼(배우자 있음),2.0,"대학교(2, 3년제)",3.0,2.0,비맞벌이,2.0,없음,,,,,,1.0,일을 하였음,5.0,고용원이 있는 자영업자,4.0,서비스 종사자,6.0,400만원 이상 ~500만원 미만,3.0,연립·다세대 주택,2.0,전세(월세없음),266.42,0.46780000000000005,,,,1.0,국내,2.0,가족,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,소중한 사람과 함께 보내는 시간,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,78,(공개용) 2024년 3분기 패널조사 데이터(가중치)-78,78,1,장안구,2.0,0.0,4.0,5.0,4.0,,,,,,,4.0,"별로 기대하지 않았고, 역시 잘 못한다",3.0,3.0,3.0,2.0,2.0,4.0,기업 유치 및 일자리,4.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",2.0,여름 휴가를 다녀올 계획이다,,,4.0,"호캉스, 에캉스 등 숙소에서 휴식",9.0,몰캉스(쇼핑몰+바캉스),4.0,조금 나빠질 것이다,1.0,늘어날 것이다,2.0,10-20만원,60.0,2.0,명절 선물비,5.0,온라인 쇼핑몰,2.0,"집에서 방문객(가족, 친지 등) 응대",4.0,취약 소외 계층 배려,2.0,조금 필요하다,2.0,약간 도움이 된다,5.0,사회복지 분야,1,남자,35,1.0,미혼,3.0,대학교(4년제 이상),1.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,6.0,400만원 이상 ~500만원 미만,4.0,"주택 외 거주(오피스텔, 고시원, 상가, 공장 등)",2.0,전세(월세없음),233.83,0.4106,,,보통이다,1.0,국내,1.0,혼자,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,휴식과 재충천,보통이다,,,,보통이다,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,79,(공개용) 2024년 3분기 패널조사 데이터(가중치)-79,79,2,권선구,10.0,0.0,5.0,4.0,4.0,,,,,,,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",4.0,4.0,3.0,4.0,4.0,1.0,복지,4.0,3.0,"잘 할 것이라 기대했는데, 대체로 기대에 못 미친다",3.0,여름 휴가를 가지 않을 계획이다,9.0,성수기 지나고 가려고,3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",5.0,"아웃도어 활동(걷기, 등산 등)",4.0,조금 나빠질 것이다,1.0,늘어날 것이다,3.0,20-30만원,30.0,1.0,제사 상차림비,2.0,대형마트,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,3.0,보통이다,3.0,경제·세무 분야,2,여자,32,1.0,미혼,2.0,"대학교(2, 3년제)",4.0,2.0,비맞벌이,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,4.0,200만원 이상 ~300만원 미만,3.0,연립·다세대 주택,1.0,자기집,142.72,0.2506,,보통이다,보통이다,,,,,,,,,,,,,,,,,,,,,,,,보통이다,보통이다,보통이다,보통이다,,보통이다,물가안정,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,80,(공개용) 2024년 3분기 패널조사 데이터(가중치)-80,80,3,팔달구,33.0,2.0,6.0,6.0,6.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",6.0,6.0,6.0,6.0,6.0,4.0,기업 유치 및 일자리,5.0,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",1.0,이미 다녀왔다,,,1.0,수원 화성 및 화성행궁 방문,3.0,"공원(만석공원, 서호공원 등) 및 수목원 방문(일월수목원, 영흥수목원)",3.0,비슷할 것이다,1.0,늘어날 것이다,3.0,20-30만원,70.0,1.0,제사 상차림비,2.0,대형마트,2.0,"집에서 방문객(가족, 친지 등) 응대",2.0,소비심리 회복,2.0,조금 필요하다,2.0,약간 도움이 된다,3.0,경제·세무 분야,2,여자,57,2.0,기혼(배우자 있음),2.0,"대학교(2, 3년제)",4.0,1.0,맞벌이,1.0,있음,0.0,7.0,기타(비재학 등),,,1.0,일을 하였음,1.0,상용직 임금근로자,13.0,기타,6.0,400만원 이상 ~500만원 미만,3.0,연립·다세대 주택,1.0,자기집,488.0,0.8568,,,,2.0,해외,3.0,친구,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,휴식과 재충천,,,,,,,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,81,(공개용) 2024년 3분기 패널조사 데이터(가중치)-81,81,4,영통구,41.0,4.0,6.0,7.0,6.0,5.0,"정부, 경기도, 타지자체와의 협력을 잘하는 것 같아서",2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",3.0,수원특례시 현안에 대한 이해가 깊은 것 같아서,1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",6.0,6.0,6.0,6.0,6.0,4.0,기업 유치 및 일자리,2.0,4.0,"별로 기대하지 않았고, 역시 잘 못한다",1.0,이미 다녀왔다,,,1.0,수원 화성 및 화성행궁 방문,9.0,몰캉스(쇼핑몰+바캉스),4.0,조금 나빠질 것이다,1.0,늘어날 것이다,6.0,50만원 이상,100.0,3.0,가족 및 친․인척 용돈,1.0,전통시장,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,1.0,매우 도움이 된다,1.0,도시·건축 분야,1,남자,41,1.0,미혼,4.0,대학원,2.0,3.0,비해당,2.0,없음,,,,,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,7.0,500만원 이상 ~600만원 미만,1.0,아파트,1.0,자기집,545.63,0.9580000000000001,,,,1.0,국내,3.0,친구,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,휴식과 재충천,,,,,,매우 관심 있다,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,82,(공개용) 2024년 3분기 패널조사 데이터(가중치)-82,82,4,영통구,12.0,4.0,4.0,4.0,5.0,8.0,열심히 일하는 것 같아서,1.0,"새롭고 과감한 시도, 참신한 정책·사업들이 많아서",2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",1.0,"잘 할 것이라 기대했고, 기대한 만큼 대체로 잘 한다",4.0,5.0,5.0,5.0,4.0,7.0,"문화, 체육, 관광",5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",3.0,여름 휴가를 가지 않을 계획이다,9.0,성수기 지나고 가려고,4.0,"호캉스, 에캉스 등 숙소에서 휴식",8.0,맛집탐방,3.0,비슷할 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,4.0,농협․축협․수협,1.0,"고향(가족, 친지) 방문",1.0,추석 성수품 물가 안정,2.0,조금 필요하다,4.0,별로 도움이 되지 않는다,5.0,사회복지 분야,2,여자,55,2.0,기혼(배우자 있음),1.0,고졸이하,3.0,2.0,비맞벌이,1.0,있음,1.0,4.0,중학교,,,3.0,일을 하지 않았음,,,11.0,주부,9.0,700만원 이상,1.0,아파트,1.0,자기집,545.92,0.9585,,보통이다,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,보통이다,보통이다,,,,,,,,,,,,,,,
(공개용) 2024년 3분기 패널조사 데이터(가중치),(공개용) 2024년 3분기 패널조사 데이터(가중치).xlsx,83,(공개용) 2024년 3분기 패널조사 데이터(가중치)-83,83,1,장안구,9.0,5.0,4.0,4.0,5.0,2.0,"시민과의 소통, 홍보를 잘 하는 것 같아서",7.0,무언가 계획을 갖고 일하는 느낌이어서,9.0,잘 모르겠다,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",5.0,4.0,5.0,5.0,4.0,9.0,환경 및 기후변화,5.0,2.0,"별로 기대하지 않았는데, 기대 이상으로 잘 한다",3.0,여름 휴가를 가지 않을 계획이다,2.0,휴가 사용 후 밀려있을 업무가 부담돼서,9.0,몰캉스(쇼핑몰+바캉스),8.0,맛집탐방,3.0,비슷할 것이다,2.0,비슷할 것이다,,,,3.0,가족 및 친․인척 용돈,2.0,대형마트,2.0,"집에서 방문객(가족, 친지 등) 응대",1.0,추석 성수품 물가 안정,1.0,매우 필요하다,3.0,보통이다,3.0,경제·세무 분야,1,남자,36,2.0,기혼(배우자 있음),3.0,대학교(4년제 이상),3.0,1.0,맞벌이,1.0,있음,1.0,2.0,유아(3-7세),,,1.0,일을 하였음,1.0,상용직 임금근로자,3.0,사무 종사자,7.0,500만원 이상 ~600만원 미만,1.0,아파트,2.0,전세(월세없음),233.83,0.4106,,보통이다,,,,,,,,,,,,,,,,,,,,,,,,,,보통이다,,,보통이다,보통이다,,,,,,,,,,,,,,,
