feature,f_value,p_value
Q2a5_③,2.3497421733486292,0.021564611577737515
Q62_1op_교통,2.3313092231796695,0.022603399013990964
Q10_1_임시직 임금근로자,2.3288112597874244,0.022747769653500366
DM121_임시직 임금근로자,2.3288112597874244,0.022747769653500366
Q59a9_②,2.325287818369544,0.022952894911438974
Q36_1a3_① 전혀 실천하지 않는다,2.313482764911041,0.02365300318779571
Q45_4r2_안정 및 권익보장 지원,2.3058672920186205,0.02411532752186202
Q1a2_②,2.297328765311306,0.024643859663605102
Q60a5_③,2.289913388217869,0.02511174531127617
Q62_2op_노인 복지,2.2799425968194336,0.025754125724734026
Q62_2op_비행기 소음,2.2713410620624335,0.026320741426859192
Q61_②,2.2712187886274786,0.026328880324405547
Q62_1op_녹지,2.264971662296853,0.026747886865443805
Q60a10_②,2.2607069086693503,0.027037540945712844
H0a13n3_있음,2.257461327389309,0.02725995679490255
Q4a7_②,2.250060687446419,0.02777359034288307
H0a5n3_본인의 배우자,2.2480293123219925,0.027916165278038575
"Q6_양육비용 지원(보육료, 유아학비지원, 부모급여 등) 증가",2.2463094555638636,0.028037415417658938
Q62_1op_복지정책,2.2204931585686136,0.02991821049950095
Q53_②,2.2094853019457115,0.030755779096981566
Q57_⑦ 매우 자부심을 느낀다,2.206275800294431,0.031004109810016528
Q2a2_①,2.1985921145706877,0.03160631066387516
"Q44_1r1_헬스, 운동과 같은 신체활동",2.171022382932719,0.033858802438758814
H0a11n1_별거,2.1494930089513207,0.035721669667856636
Q25m1_산림욕장,2.14572157781507,0.036057730793946516
Q4a5_②,2.1341990459119677,0.03710291014864756
Q45_3a5_②,2.133757213948544,0.03714354685274807
Q2a5_②,2.1306713209603587,0.03742853015178153
"Q16_개인형 이동수단(전동 휠, 킥보드, 전기자전거 등 전기 동력을 이용한 개인이동수단)",2.1102535411078236,0.039366285525924805
Q44a3_거의 매일,2.1101029885604565,0.03938091592505963
"Q22m1_문화행사 관람(작가와의 만남 및 강연, 전시)",2.1089602001909706,0.039492135614203366
"Q25m1_차 없는 거리(나혜석 거리, 수원역 로데오거리)",2.108502301614389,0.03953678202263953
"Q22m2_서양 고전 음악공연 관람(클래식, 오페라 등)",2.106558995223049,0.039726785178587055
Q37r3_물 재이용 확대,2.096391912136287,0.04073483351861753
Q17a3_②,2.092086514842974,0.04116886133876962
Q17a3_① 전혀 구축되어 있지 않다,2.0804271758432193,0.04236600193956188
H3a2_⑤ 전혀 그렇지 않다,2.0760210007383595,0.04282680401305113
Q2a3_⑩ 가장 행복한 상태,2.071533482678941,0.04330091059723555
H10r2_공교육비,2.0586767053901927,0.044686434070278086
Q62_2op_생활체육시설 증설,2.051513896082115,0.04547612735472041
Q1a4_⑤,2.0442596904709753,0.04628910906775128
Q4a2_②,2.026799005762655,0.04830162977225518
Q36_1a1_②,2.024567883091103,0.048564562298797014
"Q55m1_사회적 경제조직 (사회적 기업, 협동조합, 마을기업 등)",2.0121778112536965,0.05004901930980574
Q25m4_식물원,2.0114855599354415,0.05013318605504649
Q62_1op_치안,2.0034445768059364,0.0511204971170422
Q59a8_① 전혀 중요하지 않다,2.0004893654488503,0.051487854924010354
"Q25m2_구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)",1.9954195180395173,0.0521237769632301
Q4a9_① 전혀 만족하지 않는다,1.9934007159814615,0.05237901678873894
Q59a1_②,1.9869366075311898,0.05320408029469948
H10r3_대중교통비,1.9866642762358804,0.05323910239081466
Q2a4_①,1.9843746975206251,0.05353438851398603
Q37r2_탄소 흡수원으로서 공원 및 녹지조성 확대,1.9785211822939026,0.05429620916178134
Q62_2op_노인일자리,1.9751101992032816,0.05474474583545248
Q26r2_활동에 적합한 장소나 시설 부족,1.9721065252455687,0.055142552759971916
Q2a3_①,1.9658781189653136,0.05597596017572769
Q4a10_②,1.9583728599496217,0.05699565239857954
Q11a6_300~ 400만원 미만,1.9504433244950896,0.05809156977570305
Q38a4_②,1.9497465818839046,0.05818878644536979
Q62_2op_도로정비,1.9467632621527942,0.05860674643297996
Q60a9_②,1.9376160791870374,0.05990554577231167
Q25m1_식물원,1.9373348445999956,0.05994589440607701
Q11a3_100~ 200만원 미만,1.9290335819617808,0.06114818906161166
Q59a10_① 전혀 중요하지 않다,1.9255651313859146,0.0616570673872044
Q11a5_400~ 500만원 미만,1.9085090794861865,0.06421652024979575
Q61_③,1.8906312884673666,0.06700354897796741
"Q22m1_무용공연 관람(현대무용, 발레 등)",1.8903826901136314,0.06704307270636602
Q27a1_① 전혀 그렇지 않다,1.8897641657235382,0.06714150218149269
H0a11n2_별거,1.8733914530447082,0.06979552408838997
Q8_1m1_기타,1.8733914530447082,0.06979552408838997
Q60a4_③,1.868781783147651,0.07055985272952214
Q38a3_②,1.8656338466552997,0.07108619294251581
Q62_1op_환경,1.864889627226528,0.07121115005494813
Q6_난임 지원 강화,1.8631998666830616,0.07149561115890239
H9_1r2_거주주택 마련,1.861596023639914,0.0717665667991271
Q8_1m1_부동산 투자,1.8487084607434683,0.07397802314502953
Q62_2op_일자리,1.8397230875713417,0.07555639579452218
Q7_수원시 내 인구 변화 없을 것으로 예상함,1.8380438014993157,0.0758547544094221
Q2a3_ⓞ 가장 불행한 상태,1.8301432724899807,0.07727286220849448
Q4a3_① 전혀 만족하지 않는다,1.8108411069204127,0.08083929298412591
Q4a8_① 전혀 만족하지 않는다,1.795942028697011,0.08369343069802239
Q10_1_고용원이 있는 고용주,1.7954103880102574,0.0837969377883647
DM121_고용원이 있는 고용주,1.7954103880102574,0.0837969377883647
Q62_1op_주거,1.7950670527696102,0.08386384447031317
"Q23m1_무용공연 관람(현대무용, 발레 등)",1.7945085498952447,0.0839727846171903
Q59a8_②,1.7869893023401116,0.08545197025319552
Q60a1_③,1.7777861658525194,0.08729440061296981
"H3_1r2_이웃, 공동체의 자녀양육 도움을 받을 수 있어서",1.762658596254875,0.09040079458664467
Q18a4_① 전혀 만족하지 않는다,1.7621052348328352,0.09051628846577875
Q47a2_비해당,1.752265435384114,0.09259226061718548
Q18a5_① 전혀 만족하지 않는다,1.7507271362225276,0.09292064451722792
Q36_4a1_① 전혀 실천하지 않는다,1.7452080910256755,0.09410742843820921
Q45_4r2_일자리 지원,1.7301819274831336,0.09740775112304029
Q39a2_① 전혀 만족하지 않다,1.725480765173706,0.09846138180146496
Q59a2_②,1.7221383923310127,0.09921666583352905
H10r3_기타,1.718462492035258,0.10005329304574591
H7_보증금 없는 월세,1.7109907122280368,0.10177329848270664
Q4a3_②,1.6792387837377172,0.10938013896554036
Q50a1_① 전혀 동의하지 않는다,1.6604030604947004,0.11412738898331999
Q62_1op_자연환경,1.6503724570155698,0.11672906185184977
Q60a10_① 전혀 중요하지 않다,1.6498319690452297,0.11687072474768509
"Q55m1_노동조합, 직장협의회, 사업자단체 또는 직업조합",1.6476184982107127,0.11745246307065162
"Q25m1_주제공원(역사공원, 수변공원, 체육공원 등)",1.6464508034761194,0.11776038105711063
Q59a5_① 전혀 중요하지 않다,1.6418722244040482,0.11897461585483028
Q60a2_②,1.6227771797254937,0.12415822250460463
Q60a9_① 전혀 중요하지 않다,1.616136602847608,0.12600680450631682
Q62_1op_교통정책,1.610057792423698,0.12772010004786882
Q62_1op_주거지원,1.6089261109895718,0.1280413027215897
Q4a5_① 전혀 만족하지 않는다,1.6068189784059437,0.12864124867742155
Q15_5_없음,1.6020230093418633,0.13001593482431836
H0a5n3_손자녀 및 그 배우자,1.5953205055806392,0.13195858561834198
Q53_⑦ 완벽하게 할 수 있음,1.5943159163214424,0.1322519269318982
Q44_1r2_친목모임,1.5935879182225332,0.13246485847511258
Q11a4_200~ 300만원 미만,1.5926184281072622,0.13274888784032682
Q60a3_②,1.5764969999503367,0.13755029166809843
H10r2_대중교통비,1.5756638892223023,0.13780246504498156
Q25m1_위에서 분류되지 않은 기타 실외공간,1.5717387502504383,0.13899596842816903
Q62_2op_여성복지,1.5655243093958588,0.14090390753277682
Q11a2_200~ 300만원 미만,1.5645422313174457,0.14120748927420074
Q45_3a4_②,1.5605442025357055,0.14244922015594966
Q3_기타,1.5604218057288175,0.14248738346159978
Q62_2op_노후주택 개선,1.5526130553735427,0.14494049729083358
Q61_⑦ 매우 만족한다,1.55130982158283,0.1453534397823128
Q4a4_②,1.550681103892267,0.1455530180855502
"H7_무상(사택, 관사 등)",1.5372903037566075,0.14986022539761673
Q17a5_① 전혀 구축되어 있지 않다,1.5357122928449525,0.1503749535459331
Q59a10_②,1.535092857556473,0.15057742096389995
Q60a6_②,1.5232226592533058,0.15450277746903743
Q43_① 매우 이용하기 어렵다,1.5156882947373063,0.15703956059711932
DM1_남자,1.5100654425171642,0.15895588566118085
DM1_여자,1.5100654425171642,0.15895588566118085
Q0a3,1.5100654425171522,0.15895588566120816
gender,1.5100654425171522,0.15895588566120816
Q2a4_ⓞ 가장 불행한 상태,1.4959611264802306,0.1638507985800324
Q18a4_②,1.495688119506472,0.1639467977980949
Q38a2_① 전혀 안전하지 않다,1.4895876374649424,0.1661044553179013
Q25m2_기타 실외 체육시설,1.4746797009492854,0.17147878411644082
Q18a2_① 전혀 만족하지 않는다,1.46062026170572,0.17668117498742172
Q25m2_위에서 분류되지 않은 기타 실외공간,1.4594366503507692,0.1771251479302393
Q60a11_②,1.4487118553272464,0.18119093588832672
Q37r2_물 재이용 확대,1.4458299095023666,0.18229673559138423
Q60a1_②,1.4429632896756408,0.18340225627845025
Q11a6_500만원 이상,1.4390432654571843,0.18492310064742365
Q4a10_① 전혀 만족하지 않는다,1.4376016307475041,0.18548505347812236
H10r1_의류구입비,1.4375743172046371,0.18549571411949445
Q16_택시,1.4314523469559803,0.1878980960949489
H0a5n1_기타,1.427392953317779,0.18950534009893238
Q62_2op_환경,1.4226029170073982,0.19141656908559454
Q32_① 매우 불만족한다,1.4200857359085823,0.1924273306417735
Q18a3_① 전혀 만족하지 않는다,1.400921569280992,0.20026857895687947
DM16_기타가구,1.3977259988996515,0.20160139588350295
Q11a3_300~ 400만원 미만,1.387881887649253,0.20575315318297696
Q59a1_① 전혀 중요하지 않다,1.3581354639106058,0.21872591751471945
H7_사글세,1.354530444731872,0.2203422877006959
Q2a1_①,1.349628217790288,0.22255577469785046
Q62_2op_교통체증,1.344117196374137,0.22506554885466654
Q49a1_① 전혀 신뢰하지 않는다,1.3361306787578309,0.2287430858412611
Q40_① 위험이 매우 커졌다,1.3351657433360873,0.2291906570847462
Q46_⑦ 매우 만족한다,1.3223770075787493,0.23518905919582772
Q62_1op_교통편리,1.318166369262051,0.2371912041253351
DM6_기타,1.3143584365561618,0.23901352343347548
Q0a5_기타,1.3143584365561618,0.23901352343347548
"Q15_2_개인형 이동수단(전동휠, 킥보드, 전기자전거 등)",1.3105026460579077,0.2408700605091442
Q49a2_②,1.3104385148633273,0.2409010356777618
Q59a3_②,1.3070073115587297,0.2425629044596908
Q1a1_②,1.3023307856457482,0.24484252789809186
Q62_1op_공원조성,1.2980846146671186,0.246926993781322
Q48_2_한달에 한번,1.2926627901002972,0.24960888795530145
H9_1r1_사업자금(영농자금 포함)마련,1.2907201851091827,0.2505753456409465
Q4a7_① 전혀 만족하지 않는다,1.2907118055953362,0.250579520853854
Q60a4_②,1.2847375330045703,0.2535702021971192
Q10_1_무급가족종사자,1.2782146555536342,0.2568673238994804
DM121_무급가족종사자,1.2782146555536342,0.2568673238994804
Q15_5_기타,1.2765994110319479,0.25768892597113163
Q11a6_200~ 300만원 미만,1.2746955949492784,0.25865993787189623
H9_1r1_증권 등 투자금 마련,1.261359653878327,0.2655416422736437
Q18a6_① 전혀 만족하지 않는다,1.2583036386494189,0.26713838729693457
Q11a3_500만원 이상,1.2571759233518562,0.26772947639391376
Q11a4_300~ 400만원 미만,1.2453111342953216,0.2740095037159547
Q16_기타,1.2446343577967247,0.27437109376508684
H7_기타,1.2375368080630293,0.27818517738740545
Q8_1m2_주택규모를 줄여서 발생하는 수익 활용,1.2338188425458136,0.28019918451762216
Q55m1_정당이나 정치단체,1.2297369903499584,0.2824230353387511
DM14_ⓞ 최하,1.2261364266011694,0.28439574623229136
Q52_ⓞ 최하,1.2261364266011694,0.28439574623229136
Q37r3_탄소 흡수원으로서 공원 및 녹지조성 확대,1.2248638051197667,0.2850954871908459
Q59a7_②,1.2217929368649463,0.2867893293777523
Q11a5_500만원 이상,1.218946190264255,0.28836631070212787
H3_1r1_기타,1.218946190264255,0.28836631070212787
Q5_1_주거비 부담(비싼 주택가격),1.2181452001541575,0.28881119994833826
Q14_1_의료인프라 만족,1.2146982633335315,0.29073159650015573
H9_1r1_기타,1.21225864032253,0.2920965620490966
H10r3_공교육비,1.2096553093889673,0.2935584053498561
DM11_기타,1.2054862058624012,0.2959108453643458
H0a5n2_기타,1.1763101692194224,0.31276634252332575
"Q23m1_문화행사 관람(작가와의 만남 및 강연, 전시)",1.1750816185554178,0.3134912029565939
Q60a1_① 전혀 중요하지 않다,1.1721657402249634,0.31521650030312376
Q11a6_100~ 200만원 미만,1.1668668680365244,0.31836941654408096
Q8_1m1_주택규모를 줄여서 발생하는 수익 활용,1.1628592316280075,0.320769128627275
H10r1_경조사비,1.1550928941580647,0.32545651876227555
Q11a2_500만원 이상,1.1495859490158176,0.32880983705871836
H8_400만원 이상 ~ 500만원 미만,1.1493163020340578,0.3289746622766686
DM13_400만원 이상 ~ 500만원 미만,1.1493163020340578,0.3289746622766686
Q60a11_① 전혀 중요하지 않다,1.1492359819283744,0.32902377035723357
Q60a8_① 전혀 중요하지 않다,1.1385223552273462,0.3356209003231185
Q62_1op_문화,1.1238562701152492,0.3448021700037575
"Q25m1_구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)",1.123103391410654,0.3452781677096962
Q49a6_⑦ 매우 신뢰한다,1.1191411322084162,0.3477907739928433
Q25m4_산림욕장,1.105114283974366,0.3567870490514901
"Q25m4_구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)",1.0805979058702633,0.3728883579083685
Q36_1a2_① 전혀 실천하지 않는다,1.0789796142771744,0.3739679674395754
H10r2_기타,1.0664524712235401,0.38239497802975225
Q44_1r2_외부기관 요청(상담 등),1.0651736834420187,0.383262147440191
Q60a7_① 전혀 중요하지 않다,1.0584753184561642,0.3878252968830417
Q59a11_① 전혀 중요하지 않다,1.0584328857967615,0.38785431488388805
"Q25m3_구 농촌진흥청 서울대학교 농생대(서호일원, 상상캠퍼스)",1.0556569738020767,0.38975569104405344
Q17a4_① 전혀 구축되어 있지 않다,1.0367387038371765,0.4028723742217741
Q2a1_ⓞ 가장 불행한 상태,1.0236245927927912,0.41212526537496635
H0a5n3_기혼자녀 및 그 배우자,1.0183961321990502,0.4158504362080947
Q25m1_아파트 내(집주변) 공터,1.0145241117772161,0.4186223324208143
Q25m2_골프장,1.011634077696774,0.42069850790118657
Q17a1_① 전혀 구축되어 있지 않다,1.0099410307761716,0.42191765095644523
Q11a4_500만원 이상,0.9892188307693143,0.4370094083460374
Q60a6_① 전혀 중요하지 않다,0.9677327368018886,0.45298179845083175
H10r1_생필품 구입비,0.963662991536079,0.45604337725363475
Q1a7_⑦ 매우 그렇다,0.9589136827812654,0.4596304698217979
Q15_2_자전거(무동력),0.9480122685931466,0.4679215841736588
Q25m3_골프장,0.9289070862932308,0.4826399356368415
Q15_2_택시,0.9259191785671025,0.48496281472147496
Q7_기타,0.9182308832096372,0.4909653594249811
Q62_2op_주거환경 개선,0.9122691264636995,0.495644761997859
Q16_자전거(무동력),0.888914746187459,0.5141765395673046
Q30a2_기타,0.8863434640935949,0.5162357023300087
Q26r1_기타,0.8747579795619037,0.5255578945153101
Q49a1_②,0.8723516668171571,0.5275029805581622
H0a5n3_본인 또는 배우자의 부모(장인/장모/시부모),0.8516467184379589,0.5443588021719752
H0a5n2_본인 또는 배우자의 조부모,0.8516467184379589,0.5443588021719752
H0a11n3_사별,0.8516467184379589,0.5443588021719752
Q44_1r1_기타,0.8468141251056615,0.5483224037148429
Q62_1op_문화재 관리,0.838231278998984,0.5553876580811825
Q4a6_① 전혀 만족하지 않는다,0.8338572868465394,0.5590004906152903
H9_1r1_의료비 마련,0.8217494873565108,0.5690420968609133
Q59a9_① 전혀 중요하지 않다,0.8109990189017244,0.5780050668427741
H9_1r2_의료비 마련,0.8054492878118528,0.5826481015090635
"H0a5n1_본인 또는 배우자의 형제, 자매",0.8047688683511961,0.5832180729188006
Q10_5_농림·어업 숙련 종사자,0.7959411574179265,0.5906263743586275
DM12_농림·어업 숙련 종사자,0.7959411574179265,0.5906263743586275
Q62_2op_아동복지,0.7918960861647164,0.5940290631594474
Q11a3_200~ 300만원 미만,0.7651684694582825,0.616621134833458
Q44_1r2_기타,0.7425348878471261,0.6358662016671786
Q49a2_① 전혀 신뢰하지 않는다,0.7392139391753707,0.638695975820359
Q62_2op_치안,0.7216590214586855,0.6536698266279747
Q62_2op_주차,0.707112485303189,0.6660860799221431
Q11a5_200~ 300만원 미만,0.694062045051996,0.6772205877455899
Q25m4_기타 실외 체육시설,0.6759921674366768,0.6926116217545875
H10r1_대중교통비,0.6759921674366768,0.6926116217545875
Q30a1_기타,0.6663016218871016,0.700844871149799
Q59a7_① 전혀 중요하지 않다,0.6570129751640262,0.7087180542634974
H0a11n2_이혼,0.6509732083170539,0.713825834231733
Q60a4_① 전혀 중요하지 않다,0.6384616077119787,0.7243724541512904
Q29_기타,0.626454757252462,0.7344426118318198
"Q23m1_전통예술공연 관람(국악, 민속놀이 등)",0.6260254409159685,0.734801643428495
Q13_기타,0.6210219118590581,0.7389803482764447
DM12_군인,0.6210219118590581,0.7389803482764447
Q10_5_군인,0.6210219118590581,0.7389803482764447
Q59a3_① 전혀 중요하지 않다,0.6190411496641589,0.7406316057576201
H10r1_기타,0.5953673644281641,0.760220207892255
H3_1r2_기타,0.5931876765611105,0.7620087435550897
Q42_⑤ 매우 나쁘다,0.5890016853209603,0.7654357268095305
Q59a6_① 전혀 중요하지 않다,0.5342587033950064,0.809125272189616
Q32_2_치안이 잘 되어 있고 안전해서(범죄노출 등),0.5199850752397183,0.8201051263387861
Q59a2_① 전혀 중요하지 않다,0.5062522736402916,0.830477985852232
Q4a4_① 전혀 만족하지 않는다,0.49936545644318675,0.8356045799696517
"H3_1r1_이웃, 공동체의 자녀양육 도움을 받을 수 있어서",0.49484101048406637,0.8389440024538318
Q60a2_① 전혀 중요하지 않다,0.4606083678531709,0.8634176623209999
Q62_1op_도로정비,0.45179014189970307,0.86947802413749
Q17a2_① 전혀 구축되어 있지 않다,0.40916609009017024,0.897189061733674
