Variable Name,Variable Label,Value Code,Value Label
Q6h2,문6. 지출 금액 - 8. 차량유지비,2,20~ 40만원 미만
Q6h2,문6. 지출 금액 - 8. 차량유지비,3,40~ 60만원 미만
Q6h2,문6. 지출 금액 - 8. 차량유지비,4,60~ 80만원 미만
Q6h2,문6. 지출 금액 - 8. 차량유지비,5,80~ 100만원 미만
Q6h2,문6. 지출 금액 - 8. 차량유지비,6,100만원 이상
Q6i1,문6. 지출 유무 - 9. 대중교통비,1,지출 없음
Q6i1,문6. 지출 유무 - 9. 대중교통비,2,지출 있음
Q6i2,문6. 지출 금액 - 9. 대중교통비,1,20만원 미만
Q6i2,문6. 지출 금액 - 9. 대중교통비,2,20~ 40만원 미만
Q6i2,문6. 지출 금액 - 9. 대중교통비,3,40~ 60만원 미만
Q6i2,문6. 지출 금액 - 9. 대중교통비,4,60~ 80만원 미만
Q6i2,문6. 지출 금액 - 9. 대중교통비,5,80~ 100만원 미만
Q6i2,문6. 지출 금액 - 9. 대중교통비,6,100만원 이상
Q6j1,문6. 지출 유무 - 10. 공교육비,1,지출 없음
Q6j1,문6. 지출 유무 - 10. 공교육비,2,지출 있음
Q6j2,문6. 지출 금액 - 10. 공교육비,1,20만원 미만
Q6j2,문6. 지출 금액 - 10. 공교육비,2,20~ 40만원 미만
Q6j2,문6. 지출 금액 - 10. 공교육비,3,40~ 60만원 미만
Q6j2,문6. 지출 금액 - 10. 공교육비,4,60~ 80만원 미만
Q6j2,문6. 지출 금액 - 10. 공교육비,5,80~ 100만원 미만
Q6j2,문6. 지출 금액 - 10. 공교육비,6,100만원 이상
Q6k1,문6. 지출 유무 - 11. 사교육비,1,지출 없음
Q6k1,문6. 지출 유무 - 11. 사교육비,2,지출 있음
Q6k2,문6. 지출 금액 - 11. 사교육비,1,20만원 미만
Q6k2,문6. 지출 금액 - 11. 사교육비,2,20~ 40만원 미만
Q6k2,문6. 지출 금액 - 11. 사교육비,3,40~ 60만원 미만
Q6k2,문6. 지출 금액 - 11. 사교육비,4,60~ 80만원 미만
Q6k2,문6. 지출 금액 - 11. 사교육비,5,80~ 100만원 미만
Q6k2,문6. 지출 금액 - 11. 사교육비,6,100만원 이상
Q6l1,문6. 지출 유무 - 12. 의료비,1,지출 없음
Q6l1,문6. 지출 유무 - 12. 의료비,2,지출 있음
Q6l2,문6. 지출 금액 - 12. 의료비,1,20만원 미만
Q6l2,문6. 지출 금액 - 12. 의료비,2,20~ 40만원 미만
Q6l2,문6. 지출 금액 - 12. 의료비,3,40~ 60만원 미만
Q6l2,문6. 지출 금액 - 12. 의료비,4,60~ 80만원 미만
Q6l2,문6. 지출 금액 - 12. 의료비,5,80~ 100만원 미만
Q6l2,문6. 지출 금액 - 12. 의료비,6,100만원 이상
Q6m1,문6. 지출 유무 - 13. 저축,1,지출 없음
Q6m1,문6. 지출 유무 - 13. 저축,2,지출 있음
Q6m2,문6. 지출 금액 - 13. 저축,1,20만원 미만
Q6m2,문6. 지출 금액 - 13. 저축,2,20~ 40만원 미만
Q6m2,문6. 지출 금액 - 13. 저축,3,40~ 60만원 미만
Q6m2,문6. 지출 금액 - 13. 저축,4,60~ 80만원 미만
Q6m2,문6. 지출 금액 - 13. 저축,5,80~ 100만원 미만
Q6m2,문6. 지출 금액 - 13. 저축,6,100만원 이상
Q6n1,문6. 지출 유무 - 14. 기타,1,지출 없음
Q6n1,문6. 지출 유무 - 14. 기타,2,지출 있음
Q6n2,문6. 지출 금액 - 14. 기타,1,20만원 미만
Q6n2,문6. 지출 금액 - 14. 기타,2,20~ 40만원 미만
Q6n2,문6. 지출 금액 - 14. 기타,3,40~ 60만원 미만
Q6n2,문6. 지출 금액 - 14. 기타,4,60~ 80만원 미만
Q6n2,문6. 지출 금액 - 14. 기타,5,80~ 100만원 미만
Q6n2,문6. 지출 금액 - 14. 기타,6,100만원 이상
Q6op,문6. 지출 분야_기타,,
Q7,문7. 의료시설 접근성,1,①매우 접근하기 어렵다
Q7,문7. 의료시설 접근성,2,②다소 접근하기 어렵다
Q7,문7. 의료시설 접근성,3,③다소 접근하기 쉽다
Q7,문7. 의료시설 접근성,4,④매우 접근하기 쉽다
Q7,문7. 의료시설 접근성,4.1,접근하기 어려움
Q7,문7. 의료시설 접근성,4.2,접근하기 쉬움
Q7,문7. 의료시설 접근성,9,모름/무응답
Q8,문8. 난치병 발생 시 의료시설 이용 지역,1,수원시 내
Q8,문8. 난치병 발생 시 의료시설 이용 지역,2,경기도 내 타 시군
Q8,문8. 난치병 발생 시 의료시설 이용 지역,3,서울시
Q8,문8. 난치병 발생 시 의료시설 이용 지역,4,기타 지역
Q8,문8. 난치병 발생 시 의료시설 이용 지역,5,치료받을 계획이 없다
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,1,①전혀 동의하지 않는다
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,2,②
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,3,③
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,4,④보통
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,5,⑤
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,6,⑥
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,7,⑦매우 동의한다
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,7.1,비동의
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,7.2,보통
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,7.3,동의
Q9a1,문9. 사회적 약자 태도에 대한 의견 - 1. 내 아이(있거나 있다면)가 장애아와 함께 어울리는 것은 상관없다,9,모름/무응답
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,1,①전혀 동의하지 않는다
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,2,②
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,3,③
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,4,④보통
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,5,⑤
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,6,⑥
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,7,⑦매우 동의한다
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,7.1,비동의
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,7.2,보통
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,7.3,동의
Q9a2,문9. 사회적 약자 태도에 대한 의견 - 2. 가난은 개인이 게으르고 노력하지 않기 때문이라기보다는 사회제도에 더 큰 책임이 있다,9,모름/무응답
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,1,①전혀 동의하지 않는다
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,2,②
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,3,③
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,4,④보통
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,5,⑤
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,6,⑥
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,7,⑦매우 동의한다
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,7.1,비동의
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,7.2,보통
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,7.3,동의
Q9a3,문9. 사회적 약자 태도에 대한 의견 - 3. 어르신(65세 이상)등에 대한 사회복지 확대를 위해 세금을 더 부담할 의향이 있다,9,모름/무응답
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,1,①전혀 동의하지 않는다
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,2,②
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,3,③
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,4,④보통
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,5,⑤
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,6,⑥
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,7,⑦매우 동의한다
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,7.1,비동의
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,7.2,보통
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,7.3,동의
Q9a4,문9. 사회적 약자 태도에 대한 의견 - 4. 노키즈존은 어린이의 기본권을 침해할 수 있다,9,모름/무응답
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,1,①전혀 동의하지 않는다
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,2,②
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,3,③
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,4,④보통
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,5,⑤
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,6,⑥
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,7,⑦매우 동의한다
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,7.1,비동의
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,7.2,보통
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,7.3,동의
Q9a5,문9. 사회적 약자 태도에 대한 의견 - 5. 장애인도 자신의 생각을 자유롭게 표현할 수 있다,9,모름/무응답
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",1,①전혀 동의하지 않는다
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",2,②
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",3,③
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",4,④보통
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",5,⑤
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",6,⑥
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",7,⑦매우 동의한다
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",7.1,비동의
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",7.2,보통
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",7.3,동의
Q9a6,"문9. 사회적 약자 태도에 대한 의견 - 6. 돌봄(아동, 성인포함)은 개인 또는 가족보다 사회제도에 더 큰 책임이 있다",9,모름/무응답
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,1,①매우 부족하다
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,2,②
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,3,③
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,4,④보통
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,5,⑤
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,6,⑥
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,7,⑦매우 충분하다
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,7.1,부족
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,7.2,보통
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,7.3,충분
Q10a1,문10. 복지서비스 제공 - 1. 일자리 지원,9,모름/무응답
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,1,①매우 부족하다
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,2,②
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,3,③
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,4,④보통
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,5,⑤
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,6,⑥
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,7,⑦매우 충분하다
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,7.1,부족
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,7.2,보통
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,7.3,충분
Q10a2,문10. 복지서비스 제공 - 2. 주거 관련 지원,9,모름/무응답
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,1,①매우 부족하다
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,2,②
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,3,③
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,4,④보통
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,5,⑤
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,6,⑥
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,7,⑦매우 충분하다
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,7.1,부족
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,7.2,보통
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,7.3,충분
Q10a3,문10. 복지서비스 제공 - 3. 일상생활 지원,9,모름/무응답
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,1,①매우 부족하다
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,2,②
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,3,③
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,4,④보통
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,5,⑤
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,6,⑥
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,7,⑦매우 충분하다
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,7.1,부족
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,7.2,보통
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,7.3,충분
Q10a4,문10. 복지서비스 제공 - 4. 신체건강 및 보건의료 지원,9,모름/무응답
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,1,①매우 부족하다
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,2,②
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,3,③
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,4,④보통
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,5,⑤
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,6,⑥
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,7,⑦매우 충분하다
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,7.1,부족
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,7.2,보통
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,7.3,충분
Q10a5,문10. 복지서비스 제공 - 5. 정신건강 및 심리정서 지원,9,모름/무응답
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,1,①매우 부족하다
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,2,②
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,3,③
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,4,④보통
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,5,⑤
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,6,⑥
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,7,⑦매우 충분하다
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,7.1,부족
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,7.2,보통
Q10a6,문10. 복지서비스 제공 - 6. 보호 및 돌봄·요양 지원,7.3,충분
